device_code,device_name_full,device_name_without_network_type,device_generation,product_line,product_type,manufacturer,platform
AT908,AT908,AT908,AT908,,,ATID,android
AT908_EEA,AT908_EEA,AT908_EEA,AT908_EEA,,,ATID,android
R5,R5,R5,R5,,,ATM (Brazil),android
R5Plus,R5Plus,R5Plus,R5Plus,,,ATM (Brazil),android
Smart_Slim_Plus,Smart.Slim Plus,Smart.Slim Plus,Smart.Slim Plus,,,ATOL,android
100011886BK,100011886BK,100011886BK,100011886BK,,,ATVIO,android
MID7015,ATVIO,ATVIO,ATVIO,,,ATVIO,android
AURII ULTRA,AURII ULTRA,AURII ULTRA,AURII ULTRA,,,AURII,android
AURII_AMUSE_4G,AURII_AMUSE_4G,AURII_AMUSE_4G,AURII_AMUSE_4G,,,AURII,android
AURII_FAME,AURII_FAME,AURII_FAME,AURII_FAME,,,AURII,android
AV10,AV10,AV10,AV10,,,AV,android
AV7,AV7,AV7,AV7,,,AV,android
ActionKids3.0,ActionKids3.0,ActionKids3.0,ActionKids3.0,,,AVH San Luis S.A.,android
Action_Kids_3.0,Actionkids 3.0,Actionkids 3.0,Actionkids 3.0,,,AVH San Luis S.A.,android
Excer_10_PRO,Excer 10PRO,Excer 10PRO,Excer 10PRO,,,AVH San Luis S.A.,android
Excer_G10,Excer G10,Excer G10,Excer G10,,,AVH San Luis S.A.,android
Excer G5.6,Excer G5.6,Excer G5.6,Excer G5.6,,,AVH San Luis S.A.,android
ExcerG5.6,ExcerG5.6,ExcerG5.6,ExcerG5.6,,,AVH San Luis S.A.,android
Excer_P1,Excer_P1,Excer_P1,Excer_P1,,,AVH San Luis S.A.,android
Excer_T8,Excer_T8,Excer_T8,Excer_T8,,,AVH San Luis S.A.,android
Vortech3.0,Vortech3.0,Vortech3.0,Vortech3.0,,,AVH San Luis S.A.,android
Vortech 3.0,Vortech_3_0,Vortech_3_0,Vortech_3_0,,,AVH San Luis S.A.,android
Funtab_801_I,Funtab_801_I,Funtab_801_I,Funtab_801_I,,,AWOW,android
MID-789A100-EEA,MID-789A100-EEA,MID-789A100-EEA,MID-789A100-EEA,,,AWOW,android
MID_1085_EEA,MID_1085_EEA,MID_1085_EEA,MID_1085_EEA,,,AWOW,android
MID_1089IPS_EEA,MID_1089IPS_EEA,MID_1089IPS_EEA,MID_1089IPS_EEA,,,AWOW,android
UTBook,UTBook,UTBook,UTBook,,,AWOW,android
UTBook_EEA,UTBook_EEA,UTBook_EEA,UTBook_EEA,,,AWOW,android
AXSTV130,AXSTV130,AXSTV130,AXSTV130,,,AXSTV,android
AXSTV530,AXSTV530,AXSTV530,AXSTV530,,,AXSTV,android
AXXA_S45,AXXA S45,AXXA S45,AXXA S45,,,AXXA,android
AXXA S71,AXXA S71,AXXA S71,AXXA S71,,,AXXA,android
AXXA_S45_PLUS,AXXA_S45_PLUS,AXXA_S45_PLUS,AXXA_S45_PLUS,,,AXXA,android
PRO,PRO,PRO,PRO,,,AXXA,android
AZDroid,AZDroid,AZDroid,AZDroid,,,AZBox,android
Desert2,Desert2,Desert2,Desert2,,,AZOM TECH,android
A1046G,A1046G,A1046G,A1046G,,,AZPEN,android
A1052,A1052,A1052,A1052,,,AZPEN,android
A1080,A1080,A1080,A1080,,,AZPEN,android
A720,A720,A720,A720,,,AZPEN,android
A780,A780,A780,A780,,,AZPEN,android
A780B,A780B,A780B,A780B,,,AZPEN,android
A920,A920,A920,A920,,,AZPEN,android
K749,K749,K749,K749,,,AZPEN,android
K749B,K749B,K749B,K749B,,,AZPEN,android
WE A10,A10,A10,A10,,,Aamra WE,android
WE A50,A50,A50,A50,,,Aamra WE,android
WE E2,E2,E2,E2,,,Aamra WE,android
A08S,A08SM,A08SM,A08SM,,,Abocom,android
CAMELEON_C5,Accent Camelon C5,Accent Camelon C5,Accent Camelon C5,,,Accent,android
CAMELEON_C6,Accent Camelon C6,Accent Camelon C6,Accent Camelon C6,,,Accent,android
CAMELEON_C6_PLUS,Accent Camelon C6 Plus,Accent Camelon C6 Plus,Accent Camelon C6 Plus,,,Accent,android
C5,C5,C5,C5,,,Accent,android
CAMELEON C5,CAMELEON C5,CAMELEON C5,CAMELEON C5,,,Accent,android
FAST10,FAST10,FAST10,FAST10,,,Accent,android
FAST7,FAST7,FAST7,FAST7,,,Accent,android
FAST7 3G,FAST7 3G,FAST7 3G,FAST7 3G,,,Accent,android
FAST73G,FAST73G,FAST73G,FAST73G,,,Accent,android
FAST_10,FAST_10,FAST_10,FAST_10,,,Accent,android
Fast17,Fast17,Fast17,Fast17,,,Accent,android
Fasts7,Fasts7,Fasts7,Fasts7,,,Accent,android
KIDZY70,KIDZY70,KIDZY70,KIDZY70,,,Accent,android
PEARL A4 Lite,PEARL A4 Lite,PEARL A4 Lite,PEARL A4 Lite,,,Accent,android
PEARL A6,PEARL A6,PEARL A6,PEARL A6,,,Accent,android
PEARL A4 PLUS,Pearl A4 PLUS,Pearl A4 PLUS,Pearl A4 PLUS,,,Accent,android
Pearl A4,Pearl_A4,Pearl_A4,Pearl_A4,,,Accent,android
SPEED_S8,SPEED S8,SPEED S8,SPEED S8,,,Accent,android
TANK_P55,TANK_P55,TANK_P55,TANK_P55,,,Accent,android
fm502,fm502,fm502,fm502,,,Access,android
NEONHD/NEONGo,NEONHD/NEONGo,NEONHD/NEONGo,NEONHD/NEONGo,,,Acegame S.A.,android
One_Mundial,One_Mundial,One_Mundial,One_Mundial,,,Acegame S.A.,android
PROTON_JADE_2_PRO,PROTON_JADE_2_PRO,PROTON_JADE_2_PRO,PROTON_JADE_2_PRO,,,Acegame S.A.,android
SAPPHIRE_HDLT,SAPPHIRE_HDLT,SAPPHIRE_HDLT,SAPPHIRE_HDLT,,,Acegame S.A.,android
TitaniumColors,TitaniumColors,TitaniumColors,TitaniumColors,,,Acegame S.A.,android
TitaniumHD,TitaniumHD,TitaniumHD,TitaniumHD,,,Acegame S.A.,android
A121,A121,A121,A121,,,Acepad,android
A140,A140,A140,A140,,,Acepad,android
Acer E320,,0,0,,,Acer,android
Acer E320-orange,,0,0,,,Acer,android
E330,,0,0,,,Acer,android
E350,,0,0,,,Acer,android
E130,,0,0,,,Acer,android
AT390,,0,0,,,Acer,android
TD600,,0,0,,,Acer,android
Stream,,0,0,,,Acer,android
S300,,0,0,,,Acer,android
E310,,0,0,,,Acer,android
E140,,0,0,,,Acer,android
E210,,0,0,,,Acer,android
A1-713,A1-713,A1-713,A1-713,,,Acer,android
A1-734,A1-734,A1-734,A1-734,,,Acer,android
A1-810,A1-810,A1-810,A1-810,,,Acer,android
A1-811,A1-811,A1-811,A1-811,,,Acer,android
A1-830,A1-830,A1-830,A1-830,,,Acer,android
A100,A100,A100,A100,,,Acer,android
A101,A101,A101,A101,,,Acer,android
A110,A110,A110,A110,,,Acer,android
A3-A10,A3-A10,A3-A10,A3-A10,,,Acer,android
A3-A11,A3-A11,A3-A11,A3-A11,,,Acer,android
A3-A20,A3-A20,A3-A20,A3-A20,,,Acer,android
A3-A20FHD,A3-A20FHD,A3-A20FHD,A3-A20FHD,,,Acer,android
A3-A30,A3-A30,A3-A30,A3-A30,,,Acer,android
A3-A40,A3-A40,A3-A40,A3-A40,,,Acer,android
ACTAB1021_A,ACTAB1021_A,ACTAB1021_A,ACTAB1021_A,,,Acer,android
ACTAB721,ACTAB721,ACTAB721,ACTAB721,,,Acer,android
ACTAB821_A,ACTAB821_A,ACTAB821_A,ACTAB821_A,,,Acer,android
AK330S,AK330s,AK330s,AK330s,,,Acer,android
ATAB1021E,ATAB1021E,ATAB1021E,ATAB1021E,,,Acer,android
ATAB721E,ATAB721E,ATAB721E,ATAB721E,,,Acer,android
ATAB821E,ATAB821E,ATAB821E,ATAB821E,,,Acer,android
Acer Chromebook 11 (C740),Acer Chromebook 11 (C740),Acer Chromebook 11 (C740),Acer Chromebook 11 (C740),,,Acer,android
Acer Chromebook R13 (CB5-312T),Acer Chromebook R13,Acer Chromebook R13,Acer Chromebook R13,,,Acer,android
C01,Acer Holo360,Acer Holo360,Acer Holo360,,,Acer,android
Acer One 10 T4-129L,Acer One 10 T4-129L,Acer One 10 T4-129L,Acer One 10 T4-129L,,,Acer,android
Acer One 10 T4-129LI,Acer One 10 T4-129LI,Acer One 10 T4-129LI,Acer One 10 T4-129LI,,,Acer,android
Acer_One_10_T8-129L,Acer One 10 T8-129L,Acer One 10 T8-129L,Acer One 10 T8-129L,,,Acer,android
Acer One 7 4G,Acer One 7,Acer One 7,Acer One 7,,,Acer,android
Acer One 7 4G,Acer One 7 4G,Acer One 7 4G,Acer One 7 4G,,,Acer,android
Acer One 8 T4-82L,Acer One 8 T4-82L,Acer One 8 T4-82L,Acer One 8 T4-82L,,,Acer,android
Acer_one_8_T2,Acer_one_8_T2,Acer_one_8_T2,Acer_one_8_T2,,,Acer,android
AA3-600,Aspire A3,Aspire A3,Aspire A3,,,Acer,android
B1-710,B1-710,B1-710,B1-710,,,Acer,android
B1-711,B1-711,B1-711,B1-711,,,Acer,android
b1-720,B1-720,B1-720,B1-720,,,Acer,android
b1-721,B1-721,B1-721,B1-721,,,Acer,android
B1-723,B1-723,B1-723,B1-723,,,Acer,android
B1-730,B1-730,B1-730,B1-730,,,Acer,android
B1-730HD,B1-730HD,B1-730HD,B1-730HD,,,Acer,android
B1-733,B1-733,B1-733,B1-733,,,Acer,android
B1-780,B1-780,B1-780,B1-780,,,Acer,android
B1-790,B1-790,B1-790,B1-790,,,Acer,android
B1-820,B1-820,B1-820,B1-820,,,Acer,android
B1-850,B1-850,B1-850,B1-850,,,Acer,android
B1-A71,B1-A71,B1-A71,B1-A71,,,Acer,android
B3-A30,B3-A30,B3-A30,B3-A30,,,Acer,android
B3-A32,B3-A32,B3-A32,B3-A32,,,Acer,android
B3-A40,B3-A40,B3-A40,B3-A40,,,Acer,android
B3-A40FHD,B3-A40FHD,B3-A40FHD,B3-A40FHD,,,Acer,android
EUT110-11A,Baymax,Baymax,Baymax,,,Acer,android
C01,C01,C01,C01,,,Acer,android
C01,C01 (PA),C01 (PA),C01 (PA),,,Acer,android
CW01,CW01,CW01,CW01,,,Acer,android
Acer Chromebook 14 for Work (CP5-471),Chromebook 14 for work,Chromebook 14 for work,Chromebook 14 for work,,,Acer,android
Chromebook 14 for work (CP5-471),Chromebook 14 for work,Chromebook 14 for work,Chromebook 14 for work,,,Acer,android
Acer Chromebook 15 (CB3-532),Chromebook 15 (CB3-532),Chromebook 15 (CB3-532),Chromebook 15 (CB3-532),,,Acer,android
Acer Chromebook 15 (C910 / CB5-571),Chromebook 15 (CB5-571),Chromebook 15 (CB5-571),Chromebook 15 (CB5-571),,,Acer,android
Acer Chromebook 15 (CB5-571),Chromebook 15 (CB5-571),Chromebook 15 (CB5-571),Chromebook 15 (CB5-571),,,Acer,android
"Acer Chromebook 15 (CB5-571, C910)",Chromebook 15 (CB5-571),Chromebook 15 (CB5-571),Chromebook 15 (CB5-571),,,Acer,android
"Acer Chromebook 15 (CB515-1H, CB515-1HT)",Chromebook 15 CB515-1HT/1H,Chromebook 15 CB515-1HT/1H,Chromebook 15 CB515-1HT/1H,,,Acer,android
Chromebook 15 (CB515 - 1HT / 1H),Chromebook 15 CB515-1HT/1H,Chromebook 15 CB515-1HT/1H,Chromebook 15 CB515-1HT/1H,,,Acer,android
Chromebook 15 CB515-1HT/1H,Chromebook 15 CB515-1HT/1H,Chromebook 15 CB515-1HT/1H,Chromebook 15 CB515-1HT/1H,,,Acer,android
sand,Chromebook 15 CB515-1HT/1H,Chromebook 15 CB515-1HT/1H,Chromebook 15 CB515-1HT/1H,,,Acer,android
Acer Chromebook R11,Chromebook R11 (C738T),Chromebook R11 (C738T),Chromebook R11 (C738T),,,Acer,android
Acer Chromebook R11 (CB5-132T / C738T / CB3-132),Chromebook R11 (C738T),Chromebook R11 (C738T),Chromebook R11 (C738T),,,Acer,android
Acer Chromebook R11 (CB5-132T / C738T),Chromebook R11 (C738T),Chromebook R11 (C738T),Chromebook R11 (C738T),,,Acer,android
"Acer Chromebook R11 (CB5-132T, C738T)",Chromebook R11 (C738T),Chromebook R11 (C738T),Chromebook R11 (C738T),,,Acer,android
scarlet,Chromebook Tab 10,Chromebook Tab 10,Chromebook Tab 10,,,Acer,android
S500,CloudMobile S500,CloudMobile S500,CloudMobile S500,,,Acer,android
DA220HQL,DA220HQL,DA220HQL,DA220HQL,,,Acer,android
DA221HQL,DA221HQL,DA221HQL,DA221HQL,,,Acer,android
DA222HQL,DA222HQL,DA222HQL,DA222HQL,,,Acer,android
DA222HQLA,DA222HQLA,DA222HQLA,DA222HQLA,,,Acer,android
DA222HQLA,DA222HQLA,DA222HQLA,DA222HQLA,,,Acer,android
DA223HQL,DA223HQL,DA223HQL,DA223HQL,,,Acer,android
DA226HQ,DA226HQ,DA226HQ,DA226HQ,,,Acer,android
DA241HL,DA241HL,DA241HL,DA241HL,,,Acer,android
DA245HQL,DA245HQL,DA245HQL,DA245HQL,,,Acer,android
E380,E380,E380,E380,,,Acer,android
G1-715,G1-715,G1-715,G1-715,,,Acer,android
G100W,G100W,G100W,G100W,,,Acer,android
GT-810,GT-810,GT-810,GT-810,,,Acer,android
I110,I110,I110,I110,,,Acer,android
B1-730HD,Icona One 7,Icona One 7,Icona One 7,,,Acer,android
B3-A50,Iconia One 10,Iconia One 10,Iconia One 10,,,Acer,android
B3-A50FHD,Iconia One 10,Iconia One 10,Iconia One 10,,,Acer,android
B3-A32,Iconia One 10,Iconia One 10,Iconia One 10,,,Acer,android
B3-A20,Iconia One 10,Iconia One 10,Iconia One 10,,,Acer,android
B3-A20B,Iconia One 10,Iconia One 10,Iconia One 10,,,Acer,android
G1-725,Iconia One 7,Iconia One 7,Iconia One 7,,,Acer,android
B1-7A0,Iconia One 7,Iconia One 7,Iconia One 7,,,Acer,android
B1-790,Iconia One 7,Iconia One 7,Iconia One 7,,,Acer,android
B1-730HD,Iconia One 7,Iconia One 7,Iconia One 7,,,Acer,android
B1-750,Iconia One 7,Iconia One 7,Iconia One 7,,,Acer,android
B1-730,Iconia One 7,Iconia One 7,Iconia One 7,,,Acer,android
B1-860A,Iconia One 8,Iconia One 8,Iconia One 8,,,Acer,android
B1-870,Iconia One 8,Iconia One 8,Iconia One 8,,,Acer,android
A1-850,Iconia One 8,Iconia One 8,Iconia One 8,,,Acer,android
B1-810,Iconia One 8,Iconia One 8,Iconia One 8,,,Acer,android
A3-A50,Iconia Tab 10,Iconia Tab 10,Iconia Tab 10,,,Acer,android
B3-A40,Iconia Tab 10,Iconia Tab 10,Iconia Tab 10,,,Acer,android
B3-A40FHD,Iconia Tab 10,Iconia Tab 10,Iconia Tab 10,,,Acer,android
A3-A20,Iconia Tab 10,Iconia Tab 10,Iconia Tab 10,,,Acer,android
A3-A20FHD,Iconia Tab 10,Iconia Tab 10,Iconia Tab 10,,,Acer,android
B3-A42,Iconia Tab 10 (AsgardLTE),Iconia Tab 10 (AsgardLTE),Iconia Tab 10 (AsgardLTE),,,Acer,android
A1-713,Iconia Tab 7,Iconia Tab 7,Iconia Tab 7,,,Acer,android
A1-713HD,Iconia Tab 7,Iconia Tab 7,Iconia Tab 7,,,Acer,android
A1-840FHD,Iconia Tab 8,Iconia Tab 8,Iconia Tab 8,,,Acer,android
A1-840,Iconia Tab 8,Iconia Tab 8,Iconia Tab 8,,,Acer,android
A1-841,Iconia Tab 8,Iconia Tab 8,Iconia Tab 8,,,Acer,android
A100,Iconia Tab A100 (VanGogh),Iconia Tab A100 (VanGogh),Iconia Tab A100 (VanGogh),,,Acer,android
A101,Iconia Tab A100 (VanGogh),Iconia Tab A100 (VanGogh),Iconia Tab A100 (VanGogh),,,Acer,android
A200,Iconia Tab A200,Iconia Tab A200,Iconia Tab A200,,,Acer,android
A210,Iconia Tab A210,Iconia Tab A210,Iconia Tab A210,,,Acer,android
A211,Iconia Tab A211,Iconia Tab A211,Iconia Tab A211,,,Acer,android
A500,Iconia Tab A500,Iconia Tab A500,Iconia Tab A500,,,Acer,android
A501,Iconia Tab A501,Iconia Tab A501,Iconia Tab A501,,,Acer,android
A510,Iconia Tab A510,Iconia Tab A510,Iconia Tab A510,,,Acer,android
A511,Iconia Tab A511,Iconia Tab A511,Iconia Tab A511,,,Acer,android
A700,Iconia Tab A700,Iconia Tab A700,Iconia Tab A700,,,Acer,android
A701,Iconia Tab A701,Iconia Tab A701,Iconia Tab A701,,,Acer,android
A1-724,Iconia TalkTab 7,Iconia TalkTab 7,Iconia TalkTab 7,,,Acer,android
J73G,J73G,J73G,J73G,,,Acer,android
Acer Liquid,Liquid,Liquid,Liquid,,,Acer,android
Acer S100,Liquid,Liquid,Liquid,,,Acer,android
Liquid,Liquid,Liquid,Liquid,,,Acer,android
Z200,Liquid 200,Liquid 200,Liquid 200,,,Acer,android
I110,Liquid C1,Liquid C1,Liquid C1,,,Acer,android
V360,Liquid E1,Liquid E1,Liquid E1,,,Acer,android
V370,Liquid E2,Liquid E2,Liquid E2,,,Acer,android
E380,Liquid E3,Liquid E3,Liquid E3,,,Acer,android
E380,Liquid E3,Liquid E3,Liquid E3,,,Acer,android
Z130,Liquid E3S,Liquid E3S,Liquid E3S,,,Acer,android
E600,Liquid E600,Liquid E600,Liquid E600,,,Acer,android
E39,Liquid E700,Liquid E700,Liquid E700,,,Acer,android
AK330,Liquid Gallant E350,Liquid Gallant E350,Liquid Gallant E350,,,Acer,android
E350,Liquid Gallant E350,Liquid Gallant E350,Liquid Gallant E350,,,Acer,android
S55,Liquid Jade,Liquid Jade,Liquid Jade,,,Acer,android
S58A,Liquid Jade 2,Liquid Jade 2,Liquid Jade 2,,,Acer,android
S56,Liquid Jade S,Liquid Jade S,Liquid Jade S,,,Acer,android
S57,Liquid Jade Z,Liquid Jade Z,Liquid Jade Z,,,Acer,android
E310,Liquid Mini,Liquid Mini,Liquid Mini,,,Acer,android
S510,Liquid S1,Liquid S1,Liquid S1,,,Acer,android
S520,Liquid S2,Liquid S2,Liquid S2,,,Acer,android
S53,Liquid S3,Liquid S3,Liquid S3,,,Acer,android
T02,Liquid T2,Liquid T2,Liquid T2,,,Acer,android
S53,Liquid X1,Liquid X1,Liquid X1,,,Acer,android
S59,Liquid X2,Liquid X2,Liquid X2,,,Acer,android
Z200,Liquid Z200,Liquid Z200,Liquid Z200,,,Acer,android
Z205,Liquid Z205,Liquid Z205,Liquid Z205,,,Acer,android
Z205,Liquid Z205,Liquid Z205,Liquid Z205,,,Acer,android
Z205P,Liquid Z205,Liquid Z205,Liquid Z205,,,Acer,android
Z220,Liquid Z220,Liquid Z220,Liquid Z220,,,Acer,android
Z130,Liquid Z3,Liquid Z3,Liquid Z3,,,Acer,android
Z130,Liquid Z3,Liquid Z3,Liquid Z3,,,Acer,android
T012,Liquid Z320,Liquid Z320,Liquid Z320,,,Acer,android
T01,Liquid Z330,Liquid Z330,Liquid Z330,,,Acer,android
Z160,Liquid Z4,Liquid Z4,Liquid Z4,,,Acer,android
Z410,Liquid Z410,Liquid Z410,Liquid Z410,,,Acer,android
Z150,Liquid Z5,Liquid Z5,Liquid Z5,,,Acer,android
Z500,Liquid Z500,Liquid Z500,Liquid Z500,,,Acer,android
Z520,Liquid Z520,Liquid Z520,Liquid Z520,,,Acer,android
T02,Liquid Z530,Liquid Z530,Liquid Z530,,,Acer,android
T05,Liquid Z530S,Liquid Z530S,Liquid Z530S,,,Acer,android
T09,Liquid Z6,Liquid Z6,Liquid Z6,,,Acer,android
T11,Liquid Z6 Plus,Liquid Z6 Plus,Liquid Z6 Plus,,,Acer,android
T03,Liquid Z630,Liquid Z630,Liquid Z630,,,Acer,android
T04,Liquid Z630S,Liquid Z630S,Liquid Z630S,,,Acer,android
T10,Liquid Z6E,Liquid Z6E,Liquid Z6E,,,Acer,android
T06,Liquid Zest,Liquid Zest,Liquid Zest,,,Acer,android
T07,Liquid Zest 4G,Liquid Zest 4G,Liquid Zest 4G,,,Acer,android
T08,Liquid Zest Plus,Liquid Zest Plus,Liquid Zest Plus,,,Acer,android
Acer Liquid Metal,LiquidMT,LiquidMT,LiquidMT,,,Acer,android
Liquid MT,LiquidMT,LiquidMT,LiquidMT,,,Acer,android
Liquid Metal,LiquidMT,LiquidMT,LiquidMT,,,Acer,android
M3-2200,M3-2200,M3-2200,M3-2200,,,Acer,android
MWND1,MWND1,MWND1,MWND1,,,Acer,android
N3-2200,N3-2200,N3-2200,N3-2200,,,Acer,android
A501,Picasso,Picasso,Picasso,,,Acer,android
A500,Picasso,Picasso,Picasso,,,Acer,android
G100W,Picasso,Picasso,Picasso,,,Acer,android
TPA60W,Picasso,Picasso,Picasso,,,Acer,android
TA272HUL,TA2,TA2,TA2,,,Acer,android
TA272HUL,TA272HUL,TA272HUL,TA272HUL,,,Acer,android
TPA60W,TPA60W,TPA60W,TPA60W,,,Acer,android
TD070VA1,Tab 7,Tab 7,Tab 7,,,Acer,android
ET-108-11A,Walle,Walle,Walle,,,Acer,android
Z110,Z110,Z110,Z110,,,Acer,android
Z120,Z120,Z120,Z120,,,Acer,android
R726,R726,R726,R726,,,Aceson,android
X63L,X63L,X63L,X63L,,,Acet,android
Aconatic 4K Android TV,ACONATIC,ACONATIC,ACONATIC,,,Aconatic,android
Aconatic 2K Android TV,Aconatic,Aconatic,Aconatic,,,Aconatic,android
ATV R1,Android TV,Android TV,Android TV,,,Aconatic,android
ATV R2,Android TV,Android TV,Android TV,,,Aconatic,android
DV6068Y,DV6068Y,DV6068Y,DV6068Y,,,Aconatic,android
DV8547,DV8547,DV8547,DV8547,,,Aconatic,android
ALIGATOR RX510,ALIGATOR RX510,ALIGATOR RX510,ALIGATOR RX510,,,Adart,android
ALIGATOR S4080,ALIGATOR S4080 Duo,ALIGATOR S4080 Duo,ALIGATOR S4080 Duo,,,Adart,android
S4082 Duo,ALIGATOR S4082 Duo,ALIGATOR S4082 Duo,ALIGATOR S4082 Duo,,,Adart,android
S5062 Duo,ALIGATOR S5062 Duo,ALIGATOR S5062 Duo,ALIGATOR S5062 Duo,,,Adart,android
Aligator S5510,ALIGATOR S5510 Duo,ALIGATOR S5510 Duo,ALIGATOR S5510 Duo,,,Adart,android
RX550,RX550,RX550,RX550,,,Adart,android
S4090,S4090,S4090,S4090,,,Adart,android
ALIGATOR S5060,S5060 Duo,S5060 Duo,S5060 Duo,,,Adart,android
G3SMNTA22,A2272PW4T,A2272PW4T,A2272PW4T,,,Admiral Overseas Corporation,android
G3SMNTA24,A2272PW4T,A2272PW4T,A2272PW4T,,,Admiral Overseas Corporation,android
G2SMNT,A2272PWHT,A2272PWHT,A2272PWHT,,,Admiral Overseas Corporation,android
G3SMNTA24,A2472PW4T,A2472PW4T,A2472PW4T,,,Admiral Overseas Corporation,android
A7,A7,A7,A7,,,Admiral Overseas Corporation,android
ADMIRAL 4K TV,ADMIRAL 4K TV,ADMIRAL 4K TV,ADMIRAL 4K TV,,,Admiral Overseas Corporation,android
C7,C7,C7,C7,,,Admiral Overseas Corporation,android
Fire,Fire,Fire,Fire,,,Admiral Overseas Corporation,android
O7,O7,O7,O7,,,Admiral Overseas Corporation,android
One,One,One,One,,,Admiral Overseas Corporation,android
Adonis 4K Android TV,Adonis,Adonis,Adonis,,,Adonis,android
TH10,TH10,TH10,TH10,,,Adreamer (Shenzhen),android
TH10_Tab,TH10_Tab,TH10_Tab,TH10_Tab,,,Adreamer (Shenzhen),android
5041,5041,5041,5041,,,Advan digital,android
5059,5059,5059,5059,,,Advan digital,android
5060,5060,5060,5060,,,Advan digital,android
5061,5061,5061,5061,,,Advan digital,android
A8,A8,A8,A8,,,Advan digital,android
5701,ADVAN G2 plus,ADVAN G2 plus,ADVAN G2 plus,,,Advan digital,android
i5G,ADVAN S50 4G,ADVAN S50 4G,ADVAN S50 4G,,,Advan digital,android
E1C_3G,E1C,E1C,E1C,,,Advan digital,android
7037,E1C  4G,E1C  4G,E1C  4G,,,Advan digital,android
7035,E1C 4G,E1C 4G,E1C 4G,,,Advan digital,android
S7D,E1C NXT,E1C NXT,E1C NXT,,,Advan digital,android
8001,G-Tab,G-Tab,G-Tab,,,Advan digital,android
G1,G1,G1,G1,,,Advan digital,android
i5K,G1 PRO,G1 PRO,G1 PRO,,,Advan digital,android
i55C,G2,G2,G2,,,Advan digital,android
6004,G2 Pro,G2 Pro,G2 Pro,,,Advan digital,android
6001,G3,G3,G3,,,Advan digital,android
6002,G3 Pro,G3 Pro,G3 Pro,,,Advan digital,android
6201,G5,G5,G5,,,Advan digital,android
6003,G5 Elite,G5 Elite,G5 Elite,,,Advan digital,android
6501,G9,G9,G9,,,Advan digital,android
i7_Plus,I Tab,I Tab,I Tab,,,Advan digital,android
I55A,I55A,I55A,I55A,,,Advan digital,android
I5E,I5E,I5E,I5E,,,Advan digital,android
i5E,I5E,I5E,I5E,,,Advan digital,android
I7D,I7D,I7D,I7D,,,Advan digital,android
ADVAN M4,M4,M4,M4,,,Advan digital,android
5202,NASA,NASA,NASA,,,Advan digital,android
5505,NASA_Plus,NASA_Plus,NASA_Plus,,,Advan digital,android
ADVAN S40,S40,S40,S40,,,Advan digital,android
i4U,S40 LTE,S40 LTE,S40 LTE,,,Advan digital,android
S45E,S45E,S45E,S45E,,,Advan digital,android
S4T,S4T,S4T,S4T,,,Advan digital,android
S4Z,S4Z,S4Z,S4Z,,,Advan digital,android
5063,S50 Prime,S50 Prime,S50 Prime,,,Advan digital,android
5062,S5E FULL VIEW,S5E FULL VIEW,S5E FULL VIEW,,,Advan digital,android
S5E_NXT,S5E_NXT,S5E_NXT,S5E_NXT,,,Advan digital,android
5502,S6 Plus,S6 Plus,S6 Plus,,,Advan digital,android
5504,S6 Pro,S6 Pro,S6 Pro,,,Advan digital,android
S7A,S7A,S7A,S7A,,,Advan digital,android
S7C,S7C,S7C,S7C,,,Advan digital,android
T2J,T2J,T2J,T2J,,,Advan digital,android
T2K,T2K,T2K,T2K,,,Advan digital,android
1010,TAB 10,TAB 10,TAB 10,,,Advan digital,android
7039,TAB 7,TAB 7,TAB 7,,,Advan digital,android
8002,TAB 8,TAB 8,TAB 8,,,Advan digital,android
8003,TAB Gallilea,TAB Gallilea,TAB Gallilea,,,Advan digital,android
1010,TAB_10,TAB_10,TAB_10,,,Advan digital,android
7301,X7 Max,X7 Max,X7 Max,,,Advan digital,android
7008,X7 Pro,X7 Pro,X7 Pro,,,Advan digital,android
X7 Pro,X7 Pro,X7 Pro,X7 Pro,,,Advan digital,android
i10,i10,i10,i10,,,Advan digital,android
i55D,i55D,i55D,i55D,,,Advan digital,android
i55K,i55K,i55K,i55K,,,Advan digital,android
i5C,i5C,i5C,i5C,,,Advan digital,android
5058,i5C plus,i5C plus,i5C plus,,,Advan digital,android
i5D,i5D,i5D,i5D,,,Advan digital,android
5501,i6A,i6A,i6A,,,Advan digital,android
5503,i6c,i6c,i6c,,,Advan digital,android
i7,i7,i7,i7,,,Advan digital,android
i7A,i7A,i7A,i7A,,,Advan digital,android
i7U,i7U,i7U,i7U,,,Advan digital,android
SP4871,ADVANCE,ADVANCE,ADVANCE,,,Advance,android
Tr4995,Advance,Advance,Advance,,,Advance,android
HL4736,HL4736,HL4736,HL4736,,,Advance,android
HL4936,HL4936,HL4936,HL4936,,,Advance,android
HL5576,HL5576,HL5576,HL5576,,,Advance,android
HL5585,HL5585,HL5585,HL5585,,,Advance,android
HL5677,HL5677,HL5677,HL5677,,,Advance,android
HL6077,HL6077,HL6077,HL6077,,,Advance,android
HL6248,HL6248,HL6248,HL6248,,,Advance,android
HL6256,HL6256,HL6256,HL6256,,,Advance,android
HL6577,HL6577,HL6577,HL6577,,,Advance,android
HL7257,HL7257,HL7257,HL7257,,,Advance,android
HL9000,HL9000,HL9000,HL9000,,,Advance,android
